Месяц;Стратегия;Дата;Кампания;Показы;Клики;Расход(руб.);Лиды_deti;Лиды_parkour;Звонок;Лиды_vozdushnya-gimnastika_
январь;Ручная;01.01.2023;[Поиск] Паркур. Москва;49;5;238.13;0;0;0;0
январь;Ручная;01.01.2023;[Поиск] Воздушная гимнастика. Москва;45;2;47.98;0;0;0;0
январь;Ручная;01.01.2023;[Поиск] Спортивная гимнастика. Москва;77;3;116.64;0;0;0;0
январь;Ручная;01.01.2023;[Поиск] Цирковое искусство. Москва;54;2;64.91;0;0;0;0
январь;Ручная;01.01.2023;[Поиск] Акробатика. Москва;134;8;288.23;0;0;0;0
январь;Ручная;01.01.2023;[Поиск] Гимнастика для малышей. Москва;139;8;427.1;0;0;0;0
январь;Автоматическая;01.01.2023;[РСЯ] vozdushnya-gimnastika;1187;7;95.52;0;0;0;0
январь;Автоматическая;01.01.2023;01.12 [РСЯ] deti CPA 1170;2684;17;1320;1;0;0;0
январь;Автоматическая;01.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;68;1;0;0;0;0;0
январь;Автоматическая;01.01.2023;01.12 [РСЯ] parkour. CPA 1000;115;1;0;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Паркур. Москва;53;5;147.2;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Воздушная гимнастика. Москва;39;5;196.58;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Спортивная гимнастика. Москва;92;0;0;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Цирковое искусство. Москва;74;2;23.27;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Акробатика. Москва;181;14;581.6;0;0;0;0
январь;Ручная;02.01.2023;[Поиск] Гимнастика для малышей. Москва;88;4;290.53;0;0;0;0
январь;Автоматическая;02.01.2023;[РСЯ] vozdushnya-gimnastika;2214;11;129.85;0;0;0;0
январь;Автоматическая;02.01.2023;01.12 [РСЯ] deti CPA 1170;2231;19;2640;2;0;0;0
январь;Автоматическая;02.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;935;9;0;0;0;0;0
январь;Автоматическая;02.01.2023;01.12 [РСЯ] parkour. CPA 1000;1298;6;1200;0;1;0;0
январь;Ручная;03.01.2023;[Поиск] Паркур. Москва;48;3;176.87;0;0;0;0
январь;Ручная;03.01.2023;[Поиск] Воздушная гимнастика. Москва;47;3;106.09;0;0;0;0
январь;Ручная;03.01.2023;[Поиск] Спортивная гимнастика. Москва;117;5;192.12;0;0;0;0
январь;Ручная;03.01.2023;[Поиск] Цирковое искусство. Москва;76;4;107.67;0;0;0;0
январь;Ручная;03.01.2023;[Поиск] Акробатика. Москва;181;8;384.64;0;0;0;0
январь;Ручная;03.01.2023;[Поиск] Гимнастика для малышей. Москва;93;5;372.25;0;0;0;0
январь;Автоматическая;03.01.2023;[РСЯ] vozdushnya-gimnastika;6090;53;763.21;0;0;0;2
январь;Автоматическая;03.01.2023;01.12 [РСЯ] deti CPA 1170;5645;37;6600;5;0;0;0
январь;Автоматическая;03.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;3870;34;0;0;0;0;0
январь;Автоматическая;03.01.2023;01.12 [РСЯ] parkour. CPA 1000;5678;39;1200;0;1;0;0
январь;Ручная;04.01.2023;[Поиск] Паркур. Москва;53;3;171.9;0;0;0;0
январь;Ручная;04.01.2023;[Поиск] Воздушная гимнастика. Москва;51;5;85.91;0;0;0;0
январь;Ручная;04.01.2023;[Поиск] Спортивная гимнастика. Москва;137;3;142.07;0;0;0;0
январь;Ручная;04.01.2023;[Поиск] Цирковое искусство. Москва;50;3;113.14;0;0;0;0
январь;Ручная;04.01.2023;[Поиск] Акробатика. Москва;172;12;454.08;0;0;2;0
январь;Ручная;04.01.2023;[Поиск] Гимнастика для малышей. Москва;84;4;325.14;0;0;0;0
январь;Автоматическая;04.01.2023;[РСЯ] vozdushnya-gimnastika;12918;72;761.67;0;0;0;1
январь;Автоматическая;04.01.2023;01.12 [РСЯ] deti CPA 1170;15350;88;5280;4;0;0;0
январь;Автоматическая;04.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;863;11;0;0;0;0;0
январь;Автоматическая;04.01.2023;01.12 [РСЯ] parkour. CPA 1000;1211;8;1200;0;1;0;0
январь;Ручная;05.01.2023;[Поиск] Паркур. Москва;83;13;552.09;0;0;0;0
январь;Ручная;05.01.2023;[Поиск] Воздушная гимнастика. Москва;76;2;43.67;0;0;0;0
январь;Ручная;05.01.2023;[Поиск] Спортивная гимнастика. Москва;206;12;615.76;0;0;0;0
январь;Ручная;05.01.2023;[Поиск] Цирковое искусство. Москва;56;6;202.79;0;0;0;0
январь;Ручная;05.01.2023;[Поиск] Акробатика. Москва;212;18;889.82;0;0;0;0
январь;Ручная;05.01.2023;[Поиск] Гимнастика для малышей. Москва;83;5;385.46;0;0;0;0
январь;Автоматическая;05.01.2023;[РСЯ] vozdushnya-gimnastika;23608;124;1916.87;0;0;0;2
январь;Автоматическая;05.01.2023;01.12 [РСЯ] deti CPA 1170;36344;161;10560;8;0;0;0
январь;Автоматическая;05.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;89;0;0;0;0;0;0
январь;Автоматическая;05.01.2023;01.12 [РСЯ] parkour. CPA 1000;3284;19;0;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Паркур. Москва;89;7;392.88;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Воздушная гимнастика. Москва;59;4;145.94;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Спортивная гимнастика. Москва;176;7;233.68;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Цирковое искусство. Москва;48;3;71.3;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Акробатика. Москва;179;9;370.54;0;0;0;0
январь;Ручная;06.01.2023;[Поиск] Гимнастика для малышей. Москва;41;5;382.43;0;0;0;0
январь;Автоматическая;06.01.2023;[РСЯ] vozdushnya-gimnastika;861;7;78.92;0;0;0;0
январь;Автоматическая;06.01.2023;01.12 [РСЯ] deti CPA 1170;33972;168;11880;9;0;0;0
январь;Автоматическая;06.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;3553;31;0;0;0;0;0
январь;Автоматическая;06.01.2023;01.12 [РСЯ] parkour. CPA 1000;1254;9;2400;0;2;0;0
январь;Ручная;07.01.2023;[Поиск] Паркур. Москва;82;6;174.28;0;0;0;0
январь;Ручная;07.01.2023;[Поиск] Воздушная гимнастика. Москва;77;2;43.97;0;0;0;0
январь;Ручная;07.01.2023;[Поиск] Спортивная гимнастика. Москва;160;5;315.35;0;0;0;0
январь;Ручная;07.01.2023;[Поиск] Цирковое искусство. Москва;41;4;115.97;0;0;0;0
январь;Ручная;07.01.2023;[Поиск] Акробатика. Москва;208;4;209.82;0;0;0;0
январь;Ручная;07.01.2023;[Поиск] Гимнастика для малышей. Москва;155;6;315.31;0;0;0;0
январь;Автоматическая;07.01.2023;[РСЯ] vozdushnya-gimnastika;3547;35;684.3;0;0;0;0
январь;Автоматическая;07.01.2023;01.12 [РСЯ] deti CPA 1170;61285;250;10072.65;8;0;0;0
январь;Автоматическая;07.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;2190;31;0;0;0;0;0
январь;Автоматическая;07.01.2023;01.12 [РСЯ] parkour. CPA 1000;3870;28;0;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Паркур. Москва;123;10;342.63;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Воздушная гимнастика. Москва;59;3;63.38;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Спортивная гимнастика. Москва;267;13;767.57;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Цирковое искусство. Москва;33;1;16.27;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Акробатика. Москва;266;18;749.58;0;0;0;0
январь;Ручная;08.01.2023;[Поиск] Гимнастика для малышей. Москва;190;9;353.39;0;0;0;0
январь;Автоматическая;08.01.2023;[РСЯ] vozdushnya-gimnastika;638;9;151.25;0;0;0;0
январь;Автоматическая;08.01.2023;01.12 [РСЯ] deti CPA 1170;97210;367;6967.35;16;0;0;0
январь;Автоматическая;08.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;1613;23;0;0;0;0;0
январь;Автоматическая;08.01.2023;01.12 [РСЯ] parkour. CPA 1000;1369;10;1200;0;1;0;0
январь;Ручная;09.01.2023;[Поиск] Паркур. Москва;88;7;283.34;0;0;0;0
январь;Ручная;09.01.2023;[Поиск] Воздушная гимнастика. Москва;68;4;121.25;0;0;1;0
январь;Ручная;09.01.2023;[Поиск] Спортивная гимнастика. Москва;350;11;462.5;0;0;0;0
январь;Ручная;09.01.2023;[Поиск] Цирковое искусство. Москва;39;3;81.12;0;0;0;0
январь;Ручная;09.01.2023;[Поиск] Акробатика. Москва;262;24;1227.51;0;0;1;0
январь;Ручная;09.01.2023;[Поиск] Гимнастика для малышей. Москва;138;7;340.06;0;0;0;0
январь;Автоматическая;09.01.2023;[РСЯ] vozdushnya-gimnastika;1450;10;131.09;0;0;0;0
январь;Автоматическая;09.01.2023;01.12 [РСЯ] deti CPA 1170;38656;156;6600;5;0;0;0
январь;Автоматическая;09.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;315;2;0;0;0;0;0
январь;Автоматическая;09.01.2023;01.12 [РСЯ] parkour. CPA 1000;1056;11;0;0;0;0;0
январь;Автоматическая;09.01.2023;09.01 [Мастер кампаний] deti;2066;6;0;0;0;0;0
январь;Ручная;10.01.2023;[Поиск] Паркур. Москва;114;11;165.64;0;0;0;0
январь;Ручная;10.01.2023;[Поиск] Воздушная гимнастика. Москва;70;4;98.06;0;0;0;0
январь;Ручная;10.01.2023;[Поиск] Спортивная гимнастика. Москва;264;13;671.53;0;0;1;0
январь;Ручная;10.01.2023;[Поиск] Цирковое искусство. Москва;58;2;48.74;0;0;0;0
январь;Ручная;10.01.2023;[Поиск] Акробатика. Москва;385;12;343.36;0;0;0;0
январь;Ручная;10.01.2023;[Поиск] Гимнастика для малышей. Москва;91;7;399.26;0;0;0;0
январь;Автоматическая;10.01.2023;[РСЯ] vozdushnya-gimnastika;2444;23;338.31;0;0;0;0
январь;Автоматическая;10.01.2023;01.12 [РСЯ] deti CPA 1170;74178;233;11880;9;0;2;0
январь;Автоматическая;10.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;184;1;0;0;0;0;0
январь;Автоматическая;10.01.2023;01.12 [РСЯ] parkour. CPA 1000;135;2;0;0;0;0;0
январь;Автоматическая;10.01.2023;09.01 [Мастер кампаний] deti;16122;41;1920;2;0;0;0
январь;Автоматическая;10.01.2023;09.01.23 ДРР [РСЯ] Общая;4053;23;0;0;0;0;0
январь;Ручная;11.01.2023;[Поиск] Паркур. Москва;106;10;209.73;0;0;0;0
январь;Ручная;11.01.2023;[Поиск] Воздушная гимнастика. Москва;85;5;218.02;0;0;1;0
январь;Ручная;11.01.2023;[Поиск] Спортивная гимнастика. Москва;266;12;589.25;0;0;0;0
январь;Ручная;11.01.2023;[Поиск] Цирковое искусство. Москва;66;3;69.77;0;0;0;0
январь;Ручная;11.01.2023;[Поиск] Акробатика. Москва;471;24;978.64;0;0;1;0
январь;Ручная;11.01.2023;[Поиск] Гимнастика для малышей. Москва;192;9;448.36;0;0;0;0
январь;Автоматическая;11.01.2023;[РСЯ] vozdushnya-gimnastika;942;12;176.91;0;0;0;0
январь;Автоматическая;11.01.2023;01.12 [РСЯ] deti CPA 1170;20770;73;3960;3;0;0;0
январь;Автоматическая;11.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;920;6;0;0;0;0;0
январь;Автоматическая;11.01.2023;01.12 [РСЯ] parkour. CPA 1000;3432;15;0;0;0;0;0
январь;Автоматическая;11.01.2023;09.01 [Мастер кампаний] deti;9807;41;1920;2;0;0;0
январь;Автоматическая;11.01.2023;09.01.23 ДРР [РСЯ] Общая;7288;26;0;0;0;0;1
январь;Ручная;12.01.2023;[Поиск] Паркур. Москва;89;5;186.31;0;0;0;0
январь;Ручная;12.01.2023;[Поиск] Воздушная гимнастика. Москва;42;2;17.38;0;0;0;0
январь;Ручная;12.01.2023;[Поиск] Спортивная гимнастика. Москва;269;11;417.92;0;0;0;0
январь;Ручная;12.01.2023;[Поиск] Цирковое искусство. Москва;55;2;108.51;0;0;0;0
январь;Ручная;12.01.2023;[Поиск] Акробатика. Москва;373;15;779.71;0;0;0;0
январь;Ручная;12.01.2023;[Поиск] Гимнастика для малышей. Москва;196;7;370.37;0;0;0;0
январь;Автоматическая;12.01.2023;[РСЯ] vozdushnya-gimnastika;1777;16;263.38;0;0;0;1
январь;Автоматическая;12.01.2023;01.12 [РСЯ] deti CPA 1170;10;2;0;0;0;0;0
январь;Автоматическая;12.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;386;3;0;0;0;0;0
январь;Автоматическая;12.01.2023;01.12 [РСЯ] parkour. CPA 1000;1402;8;0;0;0;0;0
январь;Автоматическая;12.01.2023;09.01 [Мастер кампаний] deti;519;14;1920;2;0;0;0
январь;Автоматическая;12.01.2023;09.01.23 ДРР [РСЯ] Общая;2183;15;240;1;0;0;0
январь;Ручная;13.01.2023;[Поиск] Паркур. Москва;105;12;459.83;0;0;1;0
январь;Ручная;13.01.2023;[Поиск] Воздушная гимнастика. Москва;63;2;109.65;0;0;0;0
январь;Ручная;13.01.2023;[Поиск] Спортивная гимнастика. Москва;78;8;664.64;0;0;1;0
январь;Ручная;13.01.2023;[Поиск] Цирковое искусство. Москва;53;3;60.85;0;0;0;0
январь;Ручная;13.01.2023;[Поиск] Акробатика. Москва;247;12;514.6;0;0;0;0
январь;Ручная;13.01.2023;[Поиск] Гимнастика для малышей. Москва;158;5;364.29;0;0;0;0
январь;Автоматическая;13.01.2023;[РСЯ] vozdushnya-gimnastika;288;4;75.29;0;0;0;0
январь;Автоматическая;13.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;3;0;0;0;0;0;0
январь;Автоматическая;13.01.2023;01.12 [РСЯ] parkour. CPA 1000;104;0;0;0;0;0;0
январь;Автоматическая;13.01.2023;09.01 [Мастер кампаний] deti;14534;67;1920;2;0;1;0
январь;Автоматическая;13.01.2023;09.01.23 ДРР [РСЯ] Общая;3948;14;0;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Паркур. Москва;121;5;187.76;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Воздушная гимнастика. Москва;55;4;183.72;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Спортивная гимнастика. Москва;240;13;649.28;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Цирковое искусство. Москва;87;2;90.05;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Акробатика. Москва;300;20;805.92;0;0;0;0
январь;Ручная;14.01.2023;[Поиск] Гимнастика для малышей. Москва;42;3;293.29;0;0;0;0
январь;Автоматическая;14.01.2023;[РСЯ] vozdushnya-gimnastika;34;0;0;0;0;0;0
январь;Автоматическая;14.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;107;1;0;0;0;0;0
январь;Автоматическая;14.01.2023;01.12 [РСЯ] parkour. CPA 1000;82;1;0;0;0;0;0
январь;Автоматическая;14.01.2023;09.01 [Мастер кампаний] deti;4002;34;960;1;0;0;0
январь;Автоматическая;14.01.2023;09.01.23 ДРР [РСЯ] Общая;1050;12;960;1;0;0;0
январь;Ручная;15.01.2023;[Поиск] Паркур. Москва;129;10;423.09;0;0;2;0
январь;Ручная;15.01.2023;[Поиск] Воздушная гимнастика. Москва;57;2;45.96;0;0;0;0
январь;Ручная;15.01.2023;[Поиск] Спортивная гимнастика. Москва;191;11;729.47;0;0;0;0
январь;Ручная;15.01.2023;[Поиск] Цирковое искусство. Москва;52;5;141.63;0;0;0;0
январь;Ручная;15.01.2023;[Поиск] Акробатика. Москва;281;19;698.77;0;0;0;0
январь;Ручная;15.01.2023;[Поиск] Гимнастика для малышей. Москва;134;6;289.06;0;0;0;0
январь;Автоматическая;15.01.2023;[РСЯ] vozdushnya-gimnastika;346;6;77.63;0;0;0;0
январь;Автоматическая;15.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;1288;9;0;0;0;0;0
январь;Автоматическая;15.01.2023;01.12 [РСЯ] parkour. CPA 1000;995;4;0;0;0;0;0
январь;Автоматическая;15.01.2023;09.01 [Мастер кампаний] deti;5518;51;960;1;0;1;0
январь;Автоматическая;15.01.2023;09.01.23 ДРР [РСЯ] Общая;3341;21;0;0;0;0;0
январь;Ручная;16.01.2023;[Поиск] Паркур. Москва;106;10;383.32;0;0;0;0
январь;Ручная;16.01.2023;[Поиск] Воздушная гимнастика. Москва;52;0;0;0;0;0;0
январь;Ручная;16.01.2023;[Поиск] Спортивная гимнастика. Москва;220;12;461.56;0;0;0;0
январь;Ручная;16.01.2023;[Поиск] Цирковое искусство. Москва;75;6;223.33;0;0;2;0
январь;Ручная;16.01.2023;[Поиск] Акробатика. Москва;338;20;1283.78;0;0;1;0
январь;Ручная;16.01.2023;[Поиск] Гимнастика для малышей. Москва;116;4;377.89;0;0;0;0
январь;Автоматическая;16.01.2023;[РСЯ] vozdushnya-gimnastika;533;11;220.37;0;0;0;1
январь;Автоматическая;16.01.2023;01.12 [РСЯ] deti CPA 1170;6129;28;1080;1;0;0;0
январь;Автоматическая;16.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;4749;32;0;0;0;0;0
январь;Автоматическая;16.01.2023;01.12 [РСЯ] parkour. CPA 1000;673;3;0;0;0;0;0
январь;Автоматическая;16.01.2023;09.01 [Мастер кампаний] deti;2101;18;0;0;0;0;0
январь;Автоматическая;16.01.2023;09.01.23 ДРР [РСЯ] Общая;13217;57;1920;2;0;1;0
январь;Автоматическая;16.01.2023;16.01 [РСЯ] parkour. CPA 1000;81;2;1200;0;1;0;0
январь;Ручная;17.01.2023;[Поиск] Паркур. Москва;108;7;497.01;0;0;0;0
январь;Ручная;17.01.2023;[Поиск] Воздушная гимнастика. Москва;63;2;56.14;0;0;0;0
январь;Ручная;17.01.2023;[Поиск] Спортивная гимнастика. Москва;181;12;675.65;0;0;0;0
январь;Ручная;17.01.2023;[Поиск] Цирковое искусство. Москва;50;5;138.8;0;0;0;0
январь;Ручная;17.01.2023;[Поиск] Акробатика. Москва;312;10;630.18;0;0;0;0
январь;Ручная;17.01.2023;[Поиск] Гимнастика для малышей. Москва;187;5;242.08;0;0;0;0
январь;Автоматическая;17.01.2023;[РСЯ] vozdushnya-gimnastika;874;15;176.62;0;0;0;0
январь;Автоматическая;17.01.2023;01.12 [РСЯ] deti CPA 1170;8688;42;4320;4;0;0;0
январь;Автоматическая;17.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;4286;27;0;0;0;0;0
январь;Автоматическая;17.01.2023;09.01 [Мастер кампаний] deti;4855;25;960;1;0;0;0
январь;Автоматическая;17.01.2023;09.01.23 ДРР [РСЯ] Общая;12091;68;1920;1;1;0;0
январь;Автоматическая;17.01.2023;16.01 [РСЯ] parkour. CPA 1000;9173;58;2400;0;2;0;0
январь;Ручная;18.01.2023;[Поиск] Паркур. Москва;70;7;189.17;0;0;0;0
январь;Ручная;18.01.2023;[Поиск] Воздушная гимнастика. Москва;55;3;73.59;0;0;0;0
январь;Ручная;18.01.2023;[Поиск] Спортивная гимнастика. Москва;226;9;362.04;0;0;0;0
январь;Ручная;18.01.2023;[Поиск] Цирковое искусство. Москва;60;2;65.74;0;0;0;0
январь;Ручная;18.01.2023;[Поиск] Акробатика. Москва;306;11;585.24;0;0;0;0
январь;Ручная;18.01.2023;[Поиск] Гимнастика для малышей. Москва;125;8;347.33;0;0;0;0
январь;Автоматическая;18.01.2023;[РСЯ] vozdushnya-gimnastika;1622;17;424.99;0;0;0;3
январь;Автоматическая;18.01.2023;01.12 [РСЯ] deti CPA 1170;12376;66;3240;3;0;0;0
январь;Автоматическая;18.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;3182;27;0;0;0;0;0
январь;Автоматическая;18.01.2023;09.01 [Мастер кампаний] deti;2726;16;0;0;0;0;0
январь;Автоматическая;18.01.2023;09.01.23 ДРР [РСЯ] Общая;22245;89;960;1;0;0;0
январь;Автоматическая;18.01.2023;16.01 [РСЯ] parkour. CPA 1000;13880;42;0;0;0;0;0
январь;Ручная;19.01.2023;[Поиск] Паркур. Москва;103;7;224.27;0;0;0;0
январь;Ручная;19.01.2023;[Поиск] Воздушная гимнастика. Москва;62;3;59.72;0;0;0;0
январь;Ручная;19.01.2023;[Поиск] Спортивная гимнастика. Москва;155;10;694.47;0;0;1;0
январь;Ручная;19.01.2023;[Поиск] Цирковое искусство. Москва;47;4;174.39;0;0;0;0
январь;Ручная;19.01.2023;[Поиск] Акробатика. Москва;272;11;444.8;0;0;1;0
январь;Ручная;19.01.2023;[Поиск] Гимнастика для малышей. Москва;197;7;338.71;0;0;0;0
январь;Автоматическая;19.01.2023;[РСЯ] vozdushnya-gimnastika;924;11;215.25;0;0;1;1
январь;Автоматическая;19.01.2023;01.12 [РСЯ] deti CPA 1170;15842;58;7560;7;0;0;0
январь;Автоматическая;19.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;529;3;0;0;0;0;0
январь;Автоматическая;19.01.2023;09.01 [Мастер кампаний] deti;1358;8;0;0;0;0;0
январь;Автоматическая;19.01.2023;09.01.23 ДРР [РСЯ] Общая;7849;56;960;1;0;0;0
январь;Автоматическая;19.01.2023;16.01 [РСЯ] parkour. CPA 1000;3799;12;0;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Паркур. Москва;79;3;111.75;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Воздушная гимнастика. Москва;30;0;0;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Спортивная гимнастика. Москва;118;2;34.46;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Цирковое искусство. Москва;43;1;27.65;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Акробатика. Москва;219;12;486.24;0;0;0;0
январь;Ручная;20.01.2023;[Поиск] Гимнастика для малышей. Москва;148;1;11.99;0;0;0;0
январь;Автоматическая;20.01.2023;[РСЯ] vozdushnya-gimnastika;214;1;54.79;0;0;0;0
январь;Автоматическая;20.01.2023;01.12 [РСЯ] deti CPA 1170;20211;99;6480;6;0;2;0
январь;Автоматическая;20.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;2599;10;0;0;0;0;0
январь;Автоматическая;20.01.2023;09.01 [Мастер кампаний] deti;1850;17;960;1;0;0;0
январь;Автоматическая;20.01.2023;09.01.23 ДРР [РСЯ] Общая;10962;49;3840;3;1;0;0
январь;Автоматическая;20.01.2023;16.01 [РСЯ] parkour. CPA 1000;3765;12;1200;0;1;0;0
январь;Ручная;21.01.2023;[Поиск] Паркур. Москва;64;4;143.76;0;0;0;0
январь;Ручная;21.01.2023;[Поиск] Воздушная гимнастика. Москва;33;0;0;0;0;0;0
январь;Ручная;21.01.2023;[Поиск] Спортивная гимнастика. Москва;110;9;406.06;0;0;0;0
январь;Ручная;21.01.2023;[Поиск] Цирковое искусство. Москва;27;2;119.03;0;0;0;0
январь;Ручная;21.01.2023;[Поиск] Акробатика. Москва;201;11;598.01;0;0;0;0
январь;Ручная;21.01.2023;[Поиск] Гимнастика для малышей. Москва;110;5;343.04;0;0;0;0
январь;Автоматическая;21.01.2023;[РСЯ] vozdushnya-gimnastika;295;3;81.8;0;0;0;0
январь;Автоматическая;21.01.2023;01.12 [РСЯ] deti CPA 1170;29304;104;2160;2;0;0;0
январь;Автоматическая;21.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;3539;22;0;0;0;0;0
январь;Автоматическая;21.01.2023;09.01 [Мастер кампаний] deti;3401;21;960;1;0;0;0
январь;Автоматическая;21.01.2023;09.01.23 ДРР [РСЯ] Общая;13492;60;3023.09;4;0;0;0
январь;Автоматическая;21.01.2023;16.01 [РСЯ] parkour. CPA 1000;6951;29;1200;0;1;0;0
январь;Ручная;22.01.2023;[Поиск] Паркур. Москва;77;4;124.85;0;0;0;0
январь;Ручная;22.01.2023;[Поиск] Воздушная гимнастика. Москва;63;4;116.97;0;0;0;0
январь;Ручная;22.01.2023;[Поиск] Спортивная гимнастика. Москва;235;10;582.55;0;0;0;0
январь;Ручная;22.01.2023;[Поиск] Цирковое искусство. Москва;36;2;32.13;0;0;0;0
январь;Ручная;22.01.2023;[Поиск] Акробатика. Москва;374;29;1112.96;0;0;1;0
январь;Ручная;22.01.2023;[Поиск] Гимнастика для малышей. Москва;135;5;347.38;0;0;0;0
январь;Автоматическая;22.01.2023;[РСЯ] vozdushnya-gimnastika;1304;14;193.45;0;0;0;0
январь;Автоматическая;22.01.2023;01.12 [РСЯ] deti CPA 1170;19435;61;3240;3;0;0;0
январь;Автоматическая;22.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;5819;37;0;0;0;0;0
январь;Автоматическая;22.01.2023;09.01 [Мастер кампаний] deti;5540;32;1920;2;0;0;0
январь;Автоматическая;22.01.2023;09.01.23 ДРР [РСЯ] Общая;18645;85;960;1;0;0;0
январь;Автоматическая;22.01.2023;16.01 [РСЯ] parkour. CPA 1000;5486;31;0;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Паркур. Москва;84;5;157.21;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Воздушная гимнастика. Москва;47;3;81.74;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Спортивная гимнастика. Москва;266;6;285.93;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Цирковое искусство. Москва;46;2;55.66;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Акробатика. Москва;311;12;587.06;0;0;0;0
январь;Ручная;23.01.2023;[Поиск] Гимнастика для малышей. Москва;123;3;349.91;0;0;0;0
январь;Автоматическая;23.01.2023;[РСЯ] vozdushnya-gimnastika;551;9;122.24;0;0;0;1
январь;Автоматическая;23.01.2023;01.12 [РСЯ] deti CPA 1170;17939;89;4320;4;0;0;0
январь;Автоматическая;23.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;492;5;0;0;0;0;0
январь;Автоматическая;23.01.2023;09.01 [Мастер кампаний] deti;3764;27;0;0;0;0;0
январь;Автоматическая;23.01.2023;09.01.23 ДРР [РСЯ] Общая;5584;32;2160;1;0;0;0
январь;Автоматическая;23.01.2023;16.01 [РСЯ] parkour. CPA 1000;1394;10;0;0;0;0;0
январь;Ручная;24.01.2023;[Поиск] Паркур. Москва;52;4;122.76;0;0;0;0
январь;Ручная;24.01.2023;[Поиск] Воздушная гимнастика. Москва;74;5;137.63;0;0;0;0
январь;Ручная;24.01.2023;[Поиск] Спортивная гимнастика. Москва;188;7;454.26;0;0;0;0
январь;Ручная;24.01.2023;[Поиск] Цирковое искусство. Москва;34;0;0;0;0;0;0
январь;Ручная;24.01.2023;[Поиск] Акробатика. Москва;333;21;1122.95;0;0;1;0
январь;Ручная;24.01.2023;[Поиск] Гимнастика для малышей. Москва;157;7;407.45;0;0;0;0
январь;Автоматическая;24.01.2023;[РСЯ] vozdushnya-gimnastika;926;8;156.26;0;0;0;1
январь;Автоматическая;24.01.2023;01.12 [РСЯ] deti CPA 1170;9164;32;2160;2;0;0;0
январь;Автоматическая;24.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;4398;23;0;0;0;0;0
январь;Автоматическая;24.01.2023;09.01 [Мастер кампаний] deti;940;15;0;0;0;0;0
январь;Автоматическая;24.01.2023;09.01.23 ДРР [РСЯ] Общая;14206;67;5760;6;0;0;0
январь;Автоматическая;24.01.2023;16.01 [РСЯ] parkour. CPA 1000;3870;10;1200;0;1;0;0
январь;Ручная;25.01.2023;[Поиск] Паркур. Москва;55;5;433.75;0;0;2;0
